road,model_type,condition,name,lat,lon,length,chainage,road name2,id
N102,sourcesink,,,23.4789716,91.1181938,0.1,0,,1001267
N102,intersection,,,23.4789716,91.118166,0.1,0.1,N1,1000134
N102,link,,,23.48652778,91.11336111,0.884,0.1,,1001268
N102,bridge,A,,23.48652778,91.11336111,3,0.984,,1001269
N102,link,,,23.49375,91.10647222,1.075,0.984,,1001270
N102,bridge,A,,23.49375,91.10647222,1.5,2.059,,1001271
N102,link,,,23.49638889,91.10594444,0.304,2.059,,1001272
N102,bridge,A,,23.49638889,91.10594444,1.6,2.363,,1001273
N102,link,,,23.49772222,91.10563889,0.148,2.363,,1001274
N102,bridge,A,,23.49772222,91.10563889,1.4,2.511,,1001275
N102,link,,,23.51125,91.09819444,1.738,2.511,,1001276
N102,bridge,B,,23.51125,91.09819444,2.5,4.249,,1001277
N102,link,,,23.53241667,91.08352778,2.787,4.249,,1001278
N102,bridge,C,,23.53241667,91.08352778,3.75,7.036,,1001279
N102,link,,,23.5421941,91.0742493,1.439,7.036,,1001280
N102,bridge,A,,23.5421941,91.0742493,17.8,8.475,,1001281
N102,link,,,23.55019444,91.06625,1.21,8.475,,1001282
N102,bridge,A,,23.55019444,91.06625,3,9.685,,1001283
N102,link,,,23.55516667,91.06008333,0.845,9.685,,1001284
N102,bridge,A,,23.55516667,91.06008333,0.9,10.53,,1001285
N102,link,,,23.56613889,91.05530556,1.346,10.53,,1001286
N102,bridge,A,,23.56613889,91.05530556,3.2,11.876,,1001287
N102,link,,,23.56688889,91.055,0.09,11.876,,1001288
N102,bridge,C,,23.56688889,91.055,3,11.966,,1001289
N102,link,,,23.57458333,91.05116667,0.994,11.966,,1001290
N102,bridge,B,,23.57458333,91.05116667,6,12.96,,1001291
N102,link,,,23.58272222,91.03527778,2.149,12.96,,1001292
N102,bridge,A,,23.58272222,91.03527778,5.7,15.109,,1001293
N102,link,,,23.58802778,91.01577778,2.209,15.109,,1001294
N102,bridge,A,,23.58802778,91.01577778,3,17.318,,1001295
N102,link,,,23.59122222,91.00775,0.893,17.318,,1001296
N102,bridge,C,,23.59122222,91.00775,6.2,18.211,,1001297
N102,link,,,23.5945,90.99966667,0.911,18.211,,1001298
N102,bridge,A,,23.5945,90.99966667,6,19.122,,1001299
N102,link,,,23.59663889,90.99705556,0.357,19.122,,1001300
N102,bridge,A,,23.59663889,90.99705556,2.5,19.479,,1001301
N102,link,,,23.60797222,90.98838889,1.658,19.479,,1001302
N102,bridge,B,,23.60797222,90.98838889,4.6,21.137,,1001303
N102,link,,,23.61,90.98583333,0.341,21.137,,1001304
N102,bridge,A,,23.61,90.98583333,1.3,21.478,,1001305
N102,link,,,23.61016667,90.98547222,0.041,21.478,,1001306
N102,bridge,A,,23.61016667,90.98547222,2.8,21.519,,1001307
N102,link,,,23.6165,90.97694444,1.15,21.519,,1001308
N102,bridge,A,,23.6165,90.97694444,9.6,22.669,,1001309
N102,link,,,23.623916,90.9726382,0.895,22.669,,1001310
N102,bridge,A,,23.623916,90.9726382,33.45,23.564,,1001311
N102,link,,,23.6341663,90.9707771,1.244,23.564,,1001312
N102,bridge,A,,23.6341663,90.9707771,113.9,24.808,,1001313
N102,link,,,23.64305556,90.97108333,0.983,24.808,,1001314
N102,bridge,A,,23.64305556,90.97108333,9.4,25.791,,1001315
N102,link,,,23.65047222,90.97133333,0.823,25.791,,1001316
N102,bridge,A,,23.65047222,90.97133333,9.3,26.614,,1001317
N102,link,,,23.65761111,90.98002778,1.253,26.614,,1001318
N102,bridge,B,,23.65761111,90.98002778,6.1,27.867,,1001319
N102,link,,,23.6587222,90.9820271,0.239,27.867,,1001320
N102,bridge,C,,23.6587222,90.9820271,51.25,28.106,,1001321
N102,link,,,23.66111111,90.98608333,0.488,28.106,,1001322
N102,bridge,A,,23.66111111,90.98608333,12.3,28.594,,1001323
N102,link,,,23.66469444,90.99180556,0.706,28.594,,1001324
N102,bridge,A,,23.66469444,90.99180556,6,29.3,,1001325
N102,link,,,23.66583333,90.99377778,0.209,29.3,,1001326
N102,bridge,C,,23.66583333,90.99377778,52,29.509,,1001327
N102,link,,,23.6675,90.99613889,0.332,29.509,,1001328
N102,bridge,A,,23.6675,90.99613889,12.6,29.841,,1001329
N102,link,,,23.67122222,91.00197222,0.721,29.841,,1001330
N102,bridge,B,,23.67122222,91.00197222,28.8,30.562,,1001331
N102,link,,,23.67386111,91.00613889,0.52,30.562,,1001332
N102,bridge,B,,23.67386111,91.00613889,4.5,31.082,,1001333
N102,link,,,23.67763889,91.00763889,0.188,31.082,,1001334
N102,bridge,B,,23.67763889,91.00763889,6,31.27,,1001335
N102,link,,,23.67811111,91.01269444,0.624,31.27,,1001336
N102,bridge,C,,23.67811111,91.01269444,12.6,31.894,,1001337
N102,link,,,23.68208333,91.01869444,0.761,31.894,,1001338
N102,bridge,C,,23.68208333,91.01869444,9.5,32.655,,1001339
N102,link,,,23.68413889,91.02183333,0.383,32.655,,1001340
N102,bridge,C,,23.68413889,91.02183333,9.2,33.038,,1001341
N102,link,,,23.68744444,91.0265,0.609,33.038,,1001342
N102,bridge,A,,23.68744444,91.0265,9.4,33.647,,1001343
N102,link,,,23.68916667,91.02902778,0.318,33.647,,1001344
N102,bridge,C,,23.68916667,91.02902778,3,33.965,,1001345
N102,link,,,23.69225,91.03313889,0.55,33.965,,1001346
N102,bridge,A,,23.69225,91.03313889,9.5,34.515,,1001347
N102,link,,,23.69544444,91.03813889,0.626,34.515,,1001348
N102,bridge,C,,23.69544444,91.03813889,35.5,35.141,,1001349
N102,link,,,23.70002778,91.04422222,0.8,35.141,,1001350
N102,bridge,B,,23.70002778,91.04422222,9.3,35.941,,1001351
N102,link,,,23.70147222,91.04625,0.266,35.941,,1001352
N102,bridge,A,,23.70147222,91.04625,6.5,36.207,,1001353
N102,link,,,23.70425,91.05016667,0.496,36.207,,1001354
N102,bridge,A,,23.70425,91.05016667,12.2,36.703,,1001355
N102,link,,,23.70525,91.05141667,0.174,36.703,,1001356
N102,bridge,A,,23.70525,91.05141667,12.2,36.877,,1001357
N102,link,,,23.70830556,91.05530556,0.521,36.877,,1001358
N102,bridge,C,,23.70830556,91.05530556,12.6,37.398,,1001359
N102,link,,,23.71036111,91.05769444,0.339,37.398,,1001360
N102,bridge,A,,23.71036111,91.05769444,4.8,37.737,,1001361
N102,link,,,23.71169444,91.05930556,0.218,37.737,,1001362
N102,bridge,A,,23.71169444,91.05930556,4.65,37.955,,1001363
N102,link,,,23.71483333,91.06327778,0.535,37.955,,1001364
N102,bridge,A,,23.71483333,91.06327778,12.5,38.49,,1001365
N102,link,,,23.71769444,91.06666667,0.462,38.49,,1001366
N102,bridge,A,,23.71769444,91.06666667,6.2,38.952,,1001367
N102,link,,,23.72202778,91.07208333,0.737,38.952,,1001368
N102,bridge,B,,23.72202778,91.07208333,17.2,39.689,,1001369
N102,link,,,23.7250827,91.0765271,0.602,39.689,,1001370
N102,bridge,A,,23.7250827,91.0765271,54.31,40.291,,1001371
N102,link,,,23.73288889,91.08116667,0.969,40.291,,1001372
N102,bridge,B,,23.73288889,91.08116667,12.3,41.26,,1001373
N102,link,,,23.75141667,91.09355556,2.448,41.26,,1001374
N102,bridge,A,,23.75141667,91.09355556,12.2,43.708,,1001375
N102,link,,,23.75541667,91.09816667,0.647,43.708,,1001376
N102,bridge,A,,23.75541667,91.09816667,46.5,44.355,,1001377
N102,link,,,23.75727778,91.10038889,0.309,44.355,,1001378
N102,bridge,B,,23.75727778,91.10038889,18.6,44.664,,1001379
N102,link,,,23.76105556,91.10477778,0.61,44.664,,1001380
N102,bridge,A,,23.76105556,91.10477778,6,45.274,,1001381
N102,link,,,23.7531944,91.1148611,1.42,45.274,,1001382
N102,bridge,A,,23.7531944,91.1148611,17,46.694,,1001383
N102,link,,,23.77494444,91.12066667,0.818,46.694,,1001384
N102,bridge,C,,23.77494444,91.12066667,12,47.512,,1001385
N102,link,,,23.78163889,91.12863889,1.101,47.512,,1001386
N102,bridge,B,,23.78163889,91.12863889,12.6,48.613,,1001387
N102,link,,,23.78444444,91.13319444,0.555,48.613,,1001388
N102,bridge,B,,23.78444444,91.13319444,16.06,49.168,,1001389
N102,link,,,23.79136111,91.14375,1.32,49.168,,1001390
N102,bridge,A,,23.79136111,91.14375,12.2,50.488,,1001391
N102,link,,,23.4600278,91.1468052,0.374,50.488,,1001392
N102,bridge,A,,23.4600278,91.1468052,20.6,50.862,,1001393
N102,link,,,23.80066667,91.15016667,0.932,50.862,,1001394
N102,bridge,B,,23.80066667,91.15016667,19,51.794,,1001395
N102,link,,,23.80675,91.1513056,0.68,51.794,,1001396
N102,bridge,B,,23.80675,91.1513056,49.75,52.474,,1001397
N102,link,,,23.81416667,91.153,0.843,52.474,,1001398
N102,bridge,B,,23.81416667,91.153,36.8,53.317,,1001399
N102,link,,,23.82977778,91.15513889,1.746,53.317,,1001400
N102,bridge,B,,23.82977778,91.15513889,8.7,55.063,,1001401
N102,link,,,23.83227778,91.1555,0.283,55.063,,1001402
N102,bridge,A,,23.83227778,91.1555,4.6,55.346,,1001403
N102,link,,,23.8450274,91.1571389,1.42,55.346,,1001404
N102,bridge,A,,23.8450274,91.1571389,167.14,56.766,,1001405
N102,link,,,23.86058333,91.15527778,1.915,56.766,,1001406
N102,bridge,A,,23.86058333,91.15527778,34.2,58.681,,1001407
N102,link,,,23.86316667,91.15202778,0.437,58.681,,1001408
N102,bridge,B,,23.86316667,91.15202778,3,59.118,,1001409
N102,link,,,23.8663333,91.1479997,0.537,59.118,,1001410
N102,bridge,C,,23.8663333,91.1479997,16.38,59.655,,1001411
N102,link,,,23.87472222,91.14086111,1.186,59.655,,1001412
N102,bridge,B,,23.87472222,91.14086111,27.3,60.841,,1001413
N102,link,,,23.88702778,91.13413889,1.536,60.841,,1001414
N102,bridge,A,,23.88702778,91.13413889,5.5,62.377,,1001415
N102,link,,,23.89241667,91.13133333,0.662,62.377,,1001416
N102,bridge,A,,23.89241667,91.13133333,5.6,63.039,,1001417
N102,link,,,23.8946386,91.1300827,0.272,63.039,,1001418
N102,bridge,C,,23.8946386,91.1300827,21.25,63.311,,1001419
N102,link,,,23.9056389,91.1258327,1.297,63.311,,1001420
N102,bridge,C,,23.9056389,91.1258327,50.25,64.608,,1001421
N102,link,,,23.91663889,91.12266667,1.112,64.608,,1001422
N102,bridge,A,,23.91663889,91.12266667,5.6,65.72,,1001423
N102,link,,,23.92377778,91.11983333,0.99,65.72,,1001424
N102,bridge,A,,23.92377778,91.11983333,5.6,66.71,,1001425
N102,link,,,25.92775,91.11855556,0.454,66.71,,1001426
N102,bridge,B,,25.92775,91.11855556,12,67.164,,1001427
N102,link,,,23.93497222,91.11613889,0.843,67.164,,1001428
N102,bridge,D,,23.93497222,91.11613889,48.4,68.007,,1001429
N102,link,,,23.94961111,91.1167,1.636,68.007,,1001430
N102,bridge,B,,23.94961111,91.1167,3,69.643,,1001431
N102,link,,,23.9551944,91.1163889,0.642,69.643,,1001432
N102,bridge,C,,23.9551944,91.1163889,90.6,70.285,,1001433
N102,link,,,23.96793532,91.10139788,2.833,70.285,,1001434
N102,bridge,A,,23.96793532,91.10139788,32.15,73.118,,1001435
N102,link,,,24.00166667,91.10958333,3.706,73.118,,1001436
N102,bridge,B,,24.00166667,91.10958333,18.3,76.824,,1001437
N102,link,,,24.00988889,91.10936111,0.926,76.824,,1001438
N102,bridge,A,,24.00988889,91.10936111,3,77.75,,1001439
N102,link,,,24.01325,91.10972222,0.382,77.75,,1001440
N102,bridge,B,,24.01325,91.10972222,6.5,78.132,,1001441
N102,link,,,24.01736111,91.07694444,0.455,78.132,,1001442
N102,bridge,A,,24.01736111,91.07694444,7,78.587,,1001443
N102,link,,,24.02752778,91.1125,1.15,78.587,,1001444
N102,bridge,B,,24.02752778,91.1125,3,79.737,,1001445
N102,link,,,24.04586111,91.11469444,2.042,79.737,,1001446
N102,bridge,A,,24.04586111,91.11469444,3,81.779,,1001447
N102,link,,,24.0506111,91.1146667,0.903,81.779,,1001448
N102,sourcesink,,,24.0506111,91.1146667,0.1,82.682,,1001449
N104,sourcesink,,,23.0096667,91.3994163,0.1,0,,1001450
N104,intersection,,,23.0095556,91.3813604,0.1,0.1,N1,1000244
N104,link,,,23.46986111,91.16291667,0.249,0.1,,1001451
N104,bridge,A,,23.46986111,91.16291667,3.65,0.349,,1001452
N104,link,,,23.00933333,91.39522222,0.068,0.349,,1001453
N104,bridge,B,,23.00933333,91.39522222,2.7,0.417,,1001454
N104,link,,,23.00988889,91.37372222,2.213,0.417,,1001455
N104,bridge,C,,23.00988889,91.37372222,2.7,2.63,,1001456
N104,link,,,23.00458333,91.3545,2.063,2.63,,1001457
N104,bridge,B,,23.00458333,91.3545,2.7,4.693,,1001458
N104,link,,,22.98369444,91.339,3.189,4.693,,1001459
N104,bridge,A,,22.98369444,91.339,1.9,7.882,,1001460
N104,link,,,22.9825827,91.3375274,0.193,7.882,,1001461
N104,bridge,B,,22.9825827,91.3375274,89.23,8.075,,1001462
N104,link,,,22.97158333,91.33433333,1.265,8.075,,1001463
N104,bridge,C,,22.97158333,91.33433333,2.8,9.34,,1001464
N104,link,,,22.96108333,91.33302778,1.17,9.34,,1001465
N104,bridge,A,,22.96108333,91.33302778,3,10.51,,1001466
N104,link,,,22.9538611,91.326166,1.106,10.51,,1001467
N104,bridge,A,,22.9538611,91.326166,48.71,11.616,,1001468
N104,link,,,22.94658333,91.31686111,1.249,11.616,,1001469
N104,bridge,C,,22.94658333,91.31686111,3,12.865,,1001470
N104,link,,,22.93813889,91.29747222,2.356,12.865,,1001471
N104,bridge,C,,22.93813889,91.29747222,4.4,15.221,,1001472
N104,link,,,23.94119444,91.27647222,2.189,15.221,,1001473
N104,bridge,A,,23.94119444,91.27647222,6,17.41,,1001474
N104,link,,,22.94402778,91.26433333,1.307,17.41,,1001475
N104,bridge,A,,22.94402778,91.26433333,2.5,18.717,,1001476
N104,link,,,22.94438889,91.26197222,0.243,18.717,,1001477
N104,bridge,B,,22.94438889,91.26197222,12.6,18.96,,1001478
N104,link,,,22.95302778,91.242,2.329,18.96,,1001479
N104,bridge,C,,22.95302778,91.242,3.1,21.289,,1001480
N104,link,,,22.9576944,91.2321104,1.194,21.289,,1001481
N104,bridge,C,,22.9576944,91.2321104,9.25,22.483,,1001482
N104,link,,,22.95736111,91.22186111,1.055,22.483,,1001483
N104,bridge,B,,22.95736111,91.22186111,2.8,23.538,,1001484
N104,link,,,22.95455556,91.20775,1.482,23.538,,1001485
N104,bridge,A,,22.95455556,91.20775,2.5,25.02,,1001486
N104,link,,,22.95241667,91.18702778,2.159,25.02,,1001487
N104,bridge,C,,22.95241667,91.18702778,2.7,27.179,,1001488
N104,link,,,22.94969444,91.17497222,1.278,27.179,,1001489
N104,bridge,A,,22.94969444,91.17497222,9.1,28.457,,1001490
N104,link,,,22.94797222,91.15716667,1.871,28.457,,1001491
N104,bridge,B,,22.94797222,91.15716667,3,30.328,,1001492
N104,link,,,22.94777778,91.14711111,1.03,30.328,,1001493
N104,bridge,C,,22.94777778,91.14711111,6,31.358,,1001494
N104,link,,,22.94688889,91.14041667,0.684,31.358,,1001495
N104,bridge,B,,22.94688889,91.14041667,3.2,32.042,,1001496
N104,link,,,22.946,91.12338889,1.768,32.042,,1001497
N104,bridge,A,,22.946,91.12338889,20.5,33.81,,1001498
N104,link,,,22.94483333,91.10997222,1.393,33.81,,1001499
N104,bridge,B,,22.94483333,91.10997222,38.2,35.203,,1001500
N104,link,,,22.93936111,91.10416667,1.128,35.203,,1001501
N104,bridge,A,,22.93936111,91.10416667,3.1,36.331,,1001502
N104,link,,,22.93602778,91.10416667,0.369,36.331,,1001503
N104,bridge,A,,22.93602778,91.10416667,6.5,36.7,,1001504
N104,link,,,22.93138889,91.10408333,0.521,36.7,,1001505
N104,bridge,C,,22.93138889,91.10408333,3.2,37.221,,1001506
N104,link,,,22.92266667,91.10272222,0.976,37.221,,1001507
N104,bridge,B,,22.92266667,91.10272222,18.6,38.197,,1001508
N104,link,,,22.91775,91.10225,0.55,38.197,,1001509
N104,bridge,B,,22.91775,91.10225,3,38.747,,1001510
N104,link,,,22.90663889,91.10075,1.244,38.747,,1001511
N104,bridge,D,,22.90663889,91.10075,6.2,39.991,,1001512
N104,link,,,22.90022222,91.09930556,0.728,39.991,,1001513
N104,bridge,A,,22.90022222,91.09930556,9.4,40.719,,1001514
N104,link,,,22.8675,91.09691667,3.665,40.719,,1001515
N104,bridge,C,,22.8675,91.09691667,1,44.384,,1001516
N104,link,,,22.86338889,91.09680556,0.456,44.384,,1001517
N104,bridge,A,,22.86338889,91.09680556,6.4,44.84,,1001518
N104,link,,,22.86102778,91.09625,0.269,44.84,,1001519
N104,bridge,A,,22.86102778,91.09625,6.5,45.109,,1001520
N104,link,,,22.85702778,91.09688889,0.449,45.109,,1001521
N104,bridge,B,,22.85702778,91.09688889,3.5,45.558,,1001522
N104,link,,,22.8461277,91.09713997,1.787,45.558,,1001523
N104,bridge,D,,22.8461277,91.09713997,16.39,47.345,,1001524
N104,link,,,22.83441667,91.1005,0.845,47.345,,1001525
N104,bridge,A,,22.83441667,91.1005,2,48.19,,1001526
N104,link,,,22.83247222,91.10055556,0.227,48.19,,1001527
N104,bridge,B,,22.83247222,91.10055556,2,48.417,,1001528
N104,link,,,22.82808333,91.10122222,0.522,48.417,,1001529
N104,bridge,A,,22.82808333,91.10122222,3,48.939,,1001530
N104,link,,,22.8257493,91.1014444,0.691,48.939,,1001531
N104,sourcesink,,,22.8257493,91.1014444,0.1,49.63,,1001532
N105,sourcesink,,,23.6904163,90.5466108,0.1,0,,1001533
N105,link,,,23.69066667,90.54675,0.024,0,,1001534
N105,bridge,C,,23.69066667,90.54675,12.8,0.024,,1001535
N105,link,,,23.6904163,90.546583,0.076,0.024,,1001536
N105,intersection,,,23.6904163,90.546583,0.1,0.1,N1,1000020
N105,link,,,23.69855556,90.55152778,1,0.1,,1001537
N105,bridge,A,,23.69855556,90.55152778,6.25,1.1,,1001538
N105,link,,,23.70730556,90.56077778,1.213,1.1,,1001539
N105,bridge,A,,23.70730556,90.56077778,6.1,2.313,,1001540
N105,link,,,23.71616667,90.57011111,1.456,2.313,,1001541
N105,bridge,A,,23.71616667,90.57011111,6,3.769,,1001542
N105,link,,,23.72769444,90.58344444,1.872,3.769,,1001543
N105,bridge,A,,23.72769444,90.58344444,6.1,5.641,,1001544
N105,link,,,23.731,90.58727778,0.537,5.641,,1001545
N105,bridge,A,,23.731,90.58727778,6,6.178,,1001546
N105,link,,,23.84563889,90.54002778,10.407,6.178,,1001547
N105,bridge,A,,23.84563889,90.54002778,10.4,16.585,,1001548
N105,link,,,23.83513889,90.53994444,0.206,16.585,,1001549
N105,bridge,A,,23.83513889,90.53994444,6.2,16.791,,1001550
N105,link,,,23.83938889,90.53616667,0.599,16.791,,1001551
N105,bridge,A,,23.83938889,90.53616667,6,17.39,,1001552
N105,link,,,23.84927778,90.52697222,1.456,17.39,,1001553
N105,bridge,A,,23.84927778,90.52697222,4.6,18.846,,1001554
N105,link,,,23.86019444,90.51797222,1.528,18.846,,1001555
N105,bridge,A,,23.86019444,90.51797222,4.5,20.374,,1001556
N105,link,,,23.86225,90.51680556,0.251,20.374,,1001557
N105,bridge,A,,23.86225,90.51680556,4.5,20.625,,1001558
N105,link,,,23.868,90.51216667,0.815,20.625,,1001559
N105,bridge,A,,23.868,90.51216667,4.5,21.44,,1001560
N105,link,,,23.86925,90.51027778,0.234,21.44,,1001561
N105,bridge,A,,23.86925,90.51027778,6.2,21.674,,1001562
N105,link,,,23.87144444,90.50680556,0.43,21.674,,1001563
N105,bridge,A,,23.87144444,90.50680556,4.6,22.104,,1001564
N105,link,,,23.87955556,90.50244444,1.06,22.104,,1001565
N105,bridge,A,,23.87955556,90.50244444,6,23.164,,1001566
N105,link,,,23.8855,90.48480556,0.828,23.164,,1001567
N105,bridge,A,,23.8855,90.48480556,4.6,23.992,,1001568
N105,link,,,23.88597222,90.49244444,0.569,23.992,,1001569
N105,bridge,A,,23.88597222,90.49244444,6,24.561,,1001570
N105,link,,,23.899,90.48152778,2.136,24.561,,1001571
N105,bridge,A,,23.899,90.48152778,209,26.697,,1001572
N105,link,,,23.90283333,90.48025,0.443,26.697,,1001573
N105,bridge,A,,23.90283333,90.48025,4.5,27.14,,1001574
N105,link,,,23.90697222,90.47880556,0.485,27.14,,1001575
N105,bridge,A,,23.90697222,90.47880556,4.5,27.625,,1001576
N105,link,,,23.91163889,90.47344444,0.76,27.625,,1001577
N105,bridge,A,,23.91163889,90.47344444,4.5,28.385,,1001578
N105,link,,,23.91375,90.47066667,0.366,28.385,,1001579
N105,bridge,A,,23.91375,90.47066667,4.5,28.751,,1001580
N105,link,,,23.88589115,90.49277569,0.365,28.751,,1001581
N105,bridge,A,,23.88589115,90.49277569,174.75,29.116,,1001582
N105,link,,,23.92141667,90.46458333,0.752,29.116,,1001583
N105,bridge,A,,23.92141667,90.46458333,5,29.868,,1001584
N105,link,,,23.92402778,90.45916667,0.622,29.868,,1001585
N105,bridge,A,,23.92402778,90.45916667,5,30.49,,1001586
N105,link,,,23.93083333,90.45169444,1.122,30.49,,1001587
N105,bridge,A,,23.93083333,90.45169444,4.5,31.612,,1001588
N105,link,,,23.93269444,90.44913889,0.329,31.612,,1001589
N105,bridge,A,,23.93269444,90.44913889,1,31.941,,1001590
N105,link,,,23.93402778,90.44730556,0.237,31.941,,1001591
N105,bridge,A,,23.93402778,90.44730556,3,32.178,,1001592
N105,link,,,23.93633333,90.44405556,0.416,32.178,,1001593
N105,bridge,A,,23.93633333,90.44405556,3.4,32.594,,1001594
N105,link,,,23.94958333,90.41483333,2.164,32.594,,1001595
N105,bridge,A,,23.94958333,90.41483333,5,34.758,,1001596
N105,link,,,23.94922222,90.41411111,0.076,34.758,,1001597
N105,bridge,A,,23.94922222,90.41411111,5,34.834,,1001598
N105,link,,,23.95075,90.41063889,0.37,34.834,,1001599
N105,bridge,A,,23.95075,90.41063889,13,35.204,,1001600
N105,link,,,23.95219444,90.40388889,0.617,35.204,,1001601
N105,bridge,A,,23.95219444,90.40388889,3,35.821,,1001602
N105,link,,,23.95622222,90.40127778,0.7,35.821,,1001603
N105,bridge,A,,23.95622222,90.40127778,4.5,36.521,,1001604
N105,link,,,23.97013889,90.39727778,1.599,36.521,,1001605
N105,bridge,A,,23.97013889,90.39727778,7,38.12,,1001606
N105,link,,,23.97358333,90.39402778,0.533,38.12,,1001607
N105,bridge,A,,23.97358333,90.39402778,6,38.653,,1001608
N105,link,,,23.97613889,90.39002778,0.437,38.653,,1001609
N105,bridge,A,,23.97613889,90.39002778,3,39.09,,1001610
N105,link,,,23.97608333,90.3875,0.282,39.09,,1001611
N105,bridge,A,,23.97608333,90.3875,3,39.372,,1001612
N105,link,,,23.97727778,90.38441667,0.344,39.372,,1001613
N105,bridge,A,,23.97727778,90.38441667,3,39.716,,1001614
N105,link,,,23.97747222,90.37830556,0.622,39.716,,1001615
N105,bridge,A,,23.97747222,90.37830556,3,40.338,,1001616
N105,link,,,23.97744444,90.37538889,0.297,40.338,,1001617
N105,bridge,A,,23.97744444,90.37538889,3,40.635,,1001618
N105,link,,,23.97802778,90.37161111,0.401,40.635,,1001619
N105,bridge,A,,23.97802778,90.37161111,3,41.036,,1001620
N105,link,,,23.98269444,90.36705556,0.694,41.036,,1001621
N105,bridge,A,,23.98269444,90.36705556,3,41.73,,1001622
N105,link,,,23.98633333,90.36288889,0.588,41.73,,1001623
N105,bridge,A,,23.98633333,90.36288889,3,42.318,,1001624
N105,link,,,23.9895274,90.3582222,6.552,42.318,,1001625
N105,sourcesink,,,23.9895274,90.3582222,0.1,48.87,,1001626
N2,sourcesink,,,23.7060833,90.5215271,0.1,0,,1001627
N2,intersection,,,23.7060833,90.5215271,0.1,0.1,N1,1000006
N2,link,,,23.7182771,90.5156944,1.411,0.1,,1001629
N2,bridge,C,,23.7182771,90.5156944,36.7,1.511,,1001630
N2,link,,,23.785333,90.5685549,9.953,1.511,,1001631
N2,intersection,,,23.785333,90.5685549,0.1,11.464,N1,1001632
N2,link,,,23.7853886,90.5691104,0.018,11.464,,1001633
N2,bridge,C,,23.7853886,90.5691104,19,11.482,,1001634
N2,link,,,23.78919444,90.57422222,0.698,11.482,,1001635
N2,bridge,A,,23.78919444,90.57422222,3.9,12.18,,1001636
N2,link,,,23.79761111,90.58080556,1.186,12.18,,1001637
N2,bridge,B,,23.79761111,90.58080556,4.9,13.366,,1001638
N2,link,,,23.804,90.587,0.967,13.366,,1001639
N2,bridge,B,,23.804,90.587,3.5,14.333,,1001640
N2,link,,,23.81405556,90.59461111,1.344,14.333,,1001641
N2,bridge,A,,23.81405556,90.59461111,3.4,15.677,,1001642
N2,link,,,23.8240271,90.6041389,0.513,15.677,,1001643
N2,bridge,C,,23.8240271,90.6041389,72.15,16.19,,1001644
N2,link,,,23.82413889,90.60405556,0.948,16.19,,1001645
N2,bridge,C,,23.82413889,90.60405556,3.1,17.138,,1001646
N2,link,,,23.82955556,90.60922222,0.828,17.138,,1001647
N2,bridge,A,,23.82955556,90.60922222,4.5,17.966,,1001648
N2,link,,,23.83619444,90.61580556,0.978,17.966,,1001649
N2,bridge,B,,23.83619444,90.61580556,8.3,18.944,,1001650
N2,link,,,23.84197222,90.62247222,0.951,18.944,,1001651
N2,bridge,A,,23.84197222,90.62247222,8.3,19.895,,1001652
N2,link,,,23.84691667,90.62722222,0.619,19.895,,1001653
N2,bridge,A,,23.84691667,90.62722222,4,20.514,,1001654
N2,link,,,23.84969444,90.63155556,0.654,20.514,,1001655
N2,bridge,A,,23.84969444,90.63155556,8,21.168,,1001656
N2,link,,,23.85530556,90.63866667,0.976,21.168,,1001657
N2,bridge,B,,23.85530556,90.63866667,4,22.144,,1001658
N2,link,,,23.85516667,90.65227778,1.412,22.144,,1001659
N2,bridge,A,,23.85516667,90.65227778,4,23.556,,1001660
N2,link,,,23.85488889,90.65869444,0.644,23.556,,1001661
N2,bridge,A,,23.85488889,90.65869444,4,24.2,,1001662
N2,link,,,23.85444444,90.66347222,0.508,24.2,,1001663
N2,bridge,A,,23.85444444,90.66347222,4,24.708,,1001664
N2,link,,,23.85391667,90.66730556,0.399,24.708,,1001665
N2,bridge,A,,23.85391667,90.66730556,2,25.107,,1001666
N2,link,,,23.87805556,90.66661111,3.335,25.107,,1001667
N2,bridge,A,,23.87805556,90.66661111,2.5,28.442,,1001668
N2,link,,,23.88213889,90.66658333,0.501,28.442,,1001669
N2,bridge,A,,23.88213889,90.66658333,2.5,28.943,,1001670
N2,link,,,23.8943052,90.6717771,1.571,28.943,,1001671
N2,bridge,A,,23.8943052,90.6717771,31.72,30.514,,1001672
N2,link,,,23.89430556,90.67188889,0.512,30.514,,1001673
N2,bridge,B,,23.89430556,90.67188889,3,31.026,,1001674
N2,link,,,23.89511111,90.67425,0.253,31.026,,1001675
N2,bridge,C,,23.89511111,90.67425,2.5,31.279,,1001676
N2,link,,,23.90486111,90.68511111,1.69,31.279,,1001677
N2,bridge,A,,23.90486111,90.68511111,3.6,32.969,,1001678
N2,link,,,23.91302778,90.68930556,2.236,32.969,,1001679
N2,bridge,A,,23.91302778,90.68930556,12.7,35.205,,1001680
N2,link,,,23.91836111,90.69394444,0.36,35.205,,1001681
N2,bridge,A,,23.91836111,90.69394444,3,35.565,,1001682
N2,link,,,23.9307216,90.7045833,0.923,35.565,,1001683
N2,bridge,A,,23.9307216,90.7045833,27.4,36.488,,1001684
N2,link,,,23.93433333,90.70766667,0.534,36.488,,1001685
N2,bridge,B,,23.93433333,90.70766667,1.5,37.022,,1001686
N2,link,,,23.93072222,90.70463889,0.588,37.022,,1001687
