Unnamed: 0,road,name,LRP Start,Offset Start,Chainage Start,LRP_end,Óffset_end,Chainage_end,(Km),Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT),LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitude Decimal,road_number,EVV,Chainage,Chainag_end,Condition_A_Count,Condition_B_Count,Condition_C_Count,Condition_D_Count,Flood_Risk_A_Count,Flood_Risk_B_Count,Flood_Risk_C_Count,Flood_Risk_D_Count,Weighted_Sum
1191,R870,"Chankhali, Int.with Z8701 - Togra (Int.with Z7711)",LRP051,830,51.524,LRP054,123,53.911,2.387,0.0,0.0,137.0,0.0,0.0,158.0,134.0,133.0,1575.0,726.0,579.0,860.0,0.0,2863.0,1439.0,4302.0,4302.0,LRP051,50.694,Km Post,Pirojpur 13 km,22.4886663,90.0040833,R870,7575.5,51.524,53.911,,,,,,,,,
1194,R870,Togra (Int.with Z7711)- Pirojpur Bus stand (Int R770),LRP054,123,53.911,LRP064,285,63.257,9.346,0.0,0.0,137.0,0.0,0.0,158.0,134.0,133.0,1575.0,726.0,579.0,860.0,0.0,2863.0,1439.0,4302.0,4302.0,LRP054,53.788,Km Post,Pirojpur 12 km,22.5004167,89.9797493,R870,7575.5,53.911,63.257,13.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,63.0
1197,R870,Pirojpur Bus stand (Int R770) - Patherhat More (Int.with Z7709),LRP064,285,63.257,LRP064,1280,64.252,0.995,0.0,115.0,139.0,106.0,102.0,47.0,43.0,31.0,868.0,1058.0,379.0,362.0,0.0,2509.0,741.0,3250.0,3250.0,LRP064,62.972,Km Post,Pirojpur 2 km,22.568166,89.9716104,R870,7049.5,63.257,64.252,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0
1200,R881,Amtali (int.with R880)-Kuakata,LRPS,0,0.0,LRPE,0,40.646,40.646,0.0,79.0,20.0,80.0,17.0,54.0,25.0,17.0,1096.0,1203.0,26.0,21.0,0.0,2591.0,47.0,2638.0,2638.0,LRPS,0.0,Others,"Start of road from R880 at Patuakhali RHD Division only at Amtali Infront of R.H.D Sign Board Amtali,Barguna",22.133166,90.2305549,R881,5259.0,0.0,40.646,7.0,1.0,10.0,3.0,0.0,0.0,0.0,21.0,135.0
1203,R890,Paran Talukderhat-Guingerhat(int.with Z8916),LRPS,0,0.0,LRP012,892,12.872,12.872,6.0,69.0,98.0,78.0,112.0,62.0,61.0,40.0,1262.0,1165.0,460.0,300.0,0.0,2953.0,760.0,3713.0,3713.0,LRPS,0.0,Others,Start from N 809 at paran Talukderhat Bhola.,22.7290271,90.634333,R890,7348.0,0.0,12.872,4.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,43.0
1206,R890,Guingerhat(int.with Z8916)-Banglabazar(int.with Z8915),LRP012,892,12.872,LRP016,855,16.885,4.013,6.0,69.0,98.0,78.0,112.0,62.0,61.0,40.0,1262.0,1165.0,460.0,300.0,0.0,2953.0,760.0,3713.0,3713.0,LRP012,11.98,Km Post,Char fashion 60 km,22.6335274,90.6618611,R890,7348.0,12.872,16.885,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0
1209,R890,Banglabazar-Kungerhat (int.with Z8943),LRP016,855,16.885,LRP041,320,41.62,24.735,6.0,69.0,98.0,78.0,112.0,62.0,61.0,40.0,1262.0,1165.0,460.0,300.0,0.0,2953.0,760.0,3713.0,3713.0,LRP016,16.03,Km Post,Char feshion 56 km,22.5975274,90.6569444,R890,7348.0,16.885,41.62,16.0,3.0,1.0,1.0,0.0,0.0,21.0,0.0,92.0
1212,R890,Kungerhat(int.with Z8943)-Lalmohon(int.with Z8913),LRP041,320,41.62,LRP052,610,53.04,11.42,3.0,212.0,188.0,126.0,142.0,96.0,52.0,63.0,1119.0,1009.0,692.0,774.0,0.0,3010.0,1466.0,4476.0,4476.0,LRP041,41.3,Km Post,Baburhat Launchghat 69 km,22.4329438,90.7688049,R890,9968.0,41.62,53.04,9.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,48.0
1215,R890,Lalmohon(int.with Z8913)-Char Fession (int.with Z8909),LRP052,610,53.04,LRP072,990,73.78,20.74,3.0,212.0,188.0,126.0,142.0,96.0,52.0,63.0,1119.0,1009.0,692.0,774.0,0.0,3010.0,1466.0,4476.0,4476.0,LRP052,52.43,Km Post,Char Fassion 19 km,22.3432219,90.7372219,R890,9968.0,53.04,73.78,11.0,3.0,2.0,0.0,0.0,0.0,16.0,0.0,71.0
1218,R890,"Char Fession (int.with Z8909)-Baburhat, Lunch Ghat",LRP072,990,73.78,LRPE,0,108.785,35.005,3.0,212.0,188.0,126.0,142.0,96.0,52.0,63.0,1119.0,1009.0,692.0,774.0,0.0,3010.0,1466.0,4476.0,4476.0,LRP072,72.79,Km Post,Info missing,22.1946386,90.7602222,R890,9968.0,73.78,108.785,21.0,2.0,1.0,0.0,0.0,0.0,24.0,0.0,100.0
1221,Z1002,Baraitali-Yancha (Int.with Z1126),LRPS,0,0.0,LRP003,155,3.15,3.15,0.0,0.0,36.0,0.0,3.0,113.0,3.0,1.0,732.0,107.0,118.0,334.0,2.0,995.0,454.0,1449.0,1449.0,LRPS,0.0,Others,"Road start from N1 at Baraitali,Harbang.",21.8044722,92.0771382,Z1002,2813.0,0.0,3.15,7.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,39.0
1227,Z1005,Faishaikhali-Alikadam,LRPS,0,0.0,LRP038,1606,39.06,39.06,0.0,175.0,149.0,0.0,127.0,190.0,115.0,104.0,478.0,282.0,103.0,137.0,0.0,1620.0,240.0,1860.0,1860.0,LRPS,0.0,Others,Road Start from N1 at Haser Dighi Chokoria,21.7215271,92.0830827,Z1005,6238.5,0.0,39.06,42.0,5.0,6.0,2.0,0.0,0.0,0.0,55.0,298.0
1233,Z1018,Shikalbaha-Anwara (Hospital),LRPS,0,0.0,LRP008,68,8.078,8.078,0.0,39.0,139.0,0.0,129.0,110.0,47.0,98.0,2230.0,259.0,259.0,368.0,0.0,3051.0,627.0,3678.0,3678.0,LRPS,0.0,Others,Road start from N1 at Crossing Bazar Shikalbaha Chittagong.,22.2916941,91.8696382,Z1018,8260.5,0.0,8.078,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,33.0
1236,Z1022,Jhalam-Chandina,LRPS,0,0.0,LRP008,6733,14.733,14.733,0.0,28.0,105.0,0.0,0.0,21.0,1.0,7.0,808.0,288.0,349.0,355.0,0.0,1258.0,704.0,1962.0,1962.0,LRPS,0.0,Others,Start from Z1401 at Jhalam,23.380916,90.9869441,Z1022,3521.5,0.0,14.733,13.0,2.0,11.0,2.0,0.0,28.0,0.0,0.0,114.0
1239,Z1032,Chhagalnaiya-Santirhat (Int.with Z1134),LRPS,0,0.0,LRP002,2976,4.994,4.994,0.0,66.0,182.0,6.0,2.0,71.0,8.0,18.0,2030.0,441.0,593.0,708.0,0.0,2824.0,1301.0,4125.0,4125.0,LRPS,0.0,Others,Intersection with Z1031 at Chhagalnaiya,23.0393608,91.5146111,Z1032,7794.5,0.0,4.994,7.0,2.0,2.0,1.0,12.0,0.0,0.0,0.0,33.0
1242,Z1032,Santirhat (Int.with Z1134)-Muhuriganj (Int.with N1),LRP002,2976,4.994,LRP011,148,11.233,6.239,0.0,66.0,182.0,6.0,2.0,71.0,8.0,18.0,2030.0,441.0,593.0,708.0,0.0,2824.0,1301.0,4125.0,4125.0,LRP002,2.018,Km Post,Information missing,23.0216938,91.5168327,Z1032,7794.5,4.994,11.233,6.0,5.0,1.0,1.0,13.0,0.0,0.0,0.0,36.0
1245,Z1033,Feni (Polytechnic More)-Fulgazi (Munshirhat) int.with Z1081,LRPS,0,0.0,LRP006,3208,9.282,9.282,0.0,128.0,261.0,0.0,138.0,297.0,35.0,80.0,2951.0,445.0,233.0,334.0,195.0,4335.0,762.0,5097.0,5097.0,LRPS,0.0,Others,Start from Technical College more Feni.,23.0314438,91.4126389,Z1033,12501.5,0.0,9.282,7.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,24.0
1254,Z1034,Feni (Shahid Minar)-Int.with N1,LRPS,0,0.0,LRPS,2652,2.652,2.652,0.0,83.0,120.0,0.0,93.0,238.0,23.0,48.0,1098.0,381.0,180.0,231.0,0.0,2084.0,411.0,2495.0,2495.0,LRPS,0.0,Others,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,23.0100278,91.3991108,Z1034,6363.0,0.0,2.652,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1257,Z1034,Feni (Int.with N1)-Baktermunshi (Int.with Z1425),LRPS,2652,2.652,LRP012,859,12.642,9.99,0.0,101.0,211.0,0.0,112.0,359.0,12.0,57.0,2345.0,237.0,68.0,91.0,0.0,3434.0,159.0,3593.0,3593.0,LRPS,0.0,Others,Start of road from Intersection of N104 & Z1031 at Shahid Minar more.,23.0100278,91.3991108,Z1034,10011.0,2.652,12.642,10.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,40.0
1266,Z1036,Hashimpur Rail Station-Int.with N1,LRPS,0,0.0,LRPS,960,0.96,0.96,0.0,36.0,53.0,0.0,9.0,18.0,17.0,11.0,991.0,344.0,329.0,345.0,0.0,1479.0,674.0,2153.0,2153.0,LRPS,0.0,Others,Start of road from Hasimpur railway station,22.1956108,92.0523056,Z1036,3722.5,0.0,0.96,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
1278,Z1049,Mogbari-Bagmara(int.with R141),LRPS,0,0.0,LRP002,171,2.175,2.175,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0,1939.0,LRPS,0.0,Others,Start of road from Z1401 at Mogbari Busstand.,23.3488886,91.1302493,Z1049,2956.5,0.0,2.175,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0
1281,Z1049,Bagmara(int.with R141)-Buschi (int.with Z1046),LRP002,171,2.175,LRP009,694,8.479,6.304,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0,1939.0,LRP002,2.004,Km Post,Bangadda 18km,23.3392219,91.144833,Z1049,2956.5,2.175,8.479,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0
1284,Z1049,Buschi (int.with Z1046)-Bangadda,LRP009,694,8.479,LRP021,556,19.222,10.743,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0,1939.0,LRP009,7.785,Km Post,Bangadda 12 Km,23.2981386,91.1759438,Z1049,2956.5,8.479,19.222,3.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0,34.0
1287,Z1051,Kotbari-Int.with N1,LRPS,0,0.0,LRPS,1465,1.465,1.465,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,LRPS,0.0,Others,Start of road from Z1052,23.4386663,91.1434441,Z1051,3273.5,0.0,1.465,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
1290,Z1051,Int.with N1- int.with R140,LRPS,1465,1.465,LRPS,4360,4.36,2.895,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,LRPS,0.0,Others,Start of road from Z1052,23.4386663,91.1434441,Z1051,3273.5,1.465,4.36,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0
1293,Z1051,int.with R140-int.with N120,LRPS,4360,4.36,LRPS,10233,10.233,5.873,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,LRPS,0.0,Others,Start of road from Z1052,23.4386663,91.1434441,Z1051,3273.5,4.36,10.233,8.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,33.0
1296,Z1052,Chapapur (int.with N120)-Tomsom Bridge(int.with R140),LRPS,0,0.0,LRP001,2990,3.49,3.49,0.0,202.0,333.0,72.0,16.0,241.0,111.0,230.0,5934.0,1907.0,1356.0,3410.0,0.0,9046.0,4766.0,13812.0,13812.0,LRPS,0.0,Others,Road start from N120 at Chapapur Comilla.,23.4510278,91.2127778,Z1052,24638.0,0.0,3.49,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,15.0
1305,Z1056,Daudkandi Bazar Link,LRPS,0,0.0,LRPS,400,0.4,0.4,0.0,12.0,16.0,0.0,0.0,0.0,0.0,18.0,599.0,123.0,147.0,306.0,0.0,768.0,453.0,1221.0,1221.0,LRPS,0.0,Others,"Start of road from 1055 at Janata Digonistic Centre, Daudkandi, Comilla.",23.5385552,90.7167493,Z1056,1962.5,0.0,0.4,,,,,,,,,
1308,Z1061,Minarbari-Langalbandh,LRPS,0,0.0,LRP002,2030,3.871,3.871,0.0,118.0,141.0,0.0,0.0,14.0,9.0,6.0,667.0,277.0,90.0,196.0,0.0,1232.0,286.0,1518.0,1518.0,LRPS,0.0,Others,Start of Road from N1 at Langlbandh.,23.6605,90.5671104,Z1061,3898.0,0.0,3.871,4.0,0.0,5.0,1.0,10.0,0.0,0.0,0.0,33.0
1311,Z1065,Maizzertek-Boalkhali,LRPS,0,0.0,LRP005,20670,25.67,25.67,17.0,87.0,74.0,3.0,0.0,90.0,17.0,103.0,1818.0,246.0,130.0,273.0,0.0,2455.0,403.0,2858.0,2858.0,LRPS,0.0,Others,start of road from N1 at Maizzertek,22.3103333,91.8571111,Z1065,6435.0,0.0,25.67,4.0,2.0,6.0,1.0,0.0,13.0,0.0,0.0,56.0
1314,Z1069,Matlab-Dhonagoda,LRPS,0,0.0,LRP045,16507,61.699,61.699,0.0,52.0,57.0,0.0,0.0,51.0,17.0,36.0,1140.0,686.0,398.0,554.0,0.0,2039.0,952.0,2991.0,2991.0,LRPS,0.0,Others,Start from Matlab Ferryghate.,23.3542222,90.7038333,Z1069,4948.0,0.0,61.699,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
1317,Z1076,Kutubdia(Akbar Ali Ghat)-Tabalchhara,LRPS,0,0.0,LRP012,7420,20.27,20.27,0.0,0.0,49.0,0.0,0.0,307.0,0.0,0.0,785.0,224.0,239.0,1015.0,0.0,1365.0,1254.0,2619.0,2619.0,LRPS,0.0,Others,Start from Akbar Ali Ghat at Kutubdia,21.9132778,91.8832493,Z1076,4806.5,0.0,20.27,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,76.0
1320,Z1081,Munshirhat-Int.with Z1031,LRPS,0,0.0,LRP009,886,8.933,8.933,0.0,17.0,81.0,0.0,0.0,80.0,0.0,9.0,498.0,163.0,265.0,204.0,0.0,848.0,469.0,1317.0,1317.0,LRPS,0.0,Others,Road start at Intersection with Z1033 at Munshirhat.,23.1037778,91.4310549,Z1081,2625.5,0.0,8.933,8.0,4.0,3.0,0.0,15.0,0.0,0.0,0.0,40.0
1323,Z1081,Int.with Z1031-Fazilpur(Int.with N1),LRP009,886,8.933,LRP022,889,22.075,13.142,0.0,0.0,122.0,0.0,6.0,8.0,3.0,204.0,287.0,184.0,176.0,76.0,0.0,814.0,252.0,1066.0,1066.0,LRP009,8.05,Km Post,Fazilpur 15 km,23.0492774,91.4528611,Z1081,2473.0,8.933,22.075,18.0,1.0,2.0,0.0,21.0,0.0,0.0,0.0,47.0
1329,Z1089,Int.with Z1064-Anandabazar,LRPS,539,0.539,LRPE,0,6.702,6.163,0.0,76.0,111.0,0.0,0.0,67.0,14.0,155.0,2941.0,303.0,131.0,762.0,0.0,3667.0,893.0,4560.0,4560.0,LRPS,0.0,Others,Start of road from N1 of Mograpara.,23.635833,90.5948886,Z1089,9239.5,0.539,6.702,7.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,30.0
1332,Z1098,Coxs Bazar (Laboni More)-Shaplapur,LRPS,0,0.0,LRP022,360,22.245,22.245,0.0,45.0,121.0,0.0,25.0,154.0,178.0,62.0,1194.0,388.0,43.0,640.0,0.0,2167.0,683.0,2850.0,2850.0,LRPS,0.0,Others,Road start from N110 at Kolatoli Beach,21.4160833,91.9844163,Z1098,6284.5,0.0,22.245,35.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,146.0
1335,Z1099,Teknaf-Shaparirdwip,LRPS,0,0.0,LRP008,5420,13.7,13.7,0.0,35.0,60.0,0.0,34.0,223.0,24.0,40.0,1614.0,518.0,144.0,2644.0,11.0,2548.0,2799.0,5347.0,5347.0,LRPS,0.0,Others,Road Start of Teknaf Shahparirdwip road N1.,20.8628611,92.2982219,Z1099,8684.0,0.0,13.7,13.0,1.0,3.0,0.0,0.0,0.0,17.0,0.0,75.0
1347,Z1126,Yancha-Int.with N1,LRPS,0,0.0,LRP010,2300,12.0,12.0,0.0,0.0,26.0,0.0,0.0,13.0,0.0,9.0,774.0,280.0,152.0,272.0,0.0,1102.0,424.0,1526.0,1526.0,LRPS,0.0,Others,Road Start From Z1005 at Yangcha Bazar,21.7232216,92.1615278,Z1126,2450.0,0.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,47.0
1353,Z1128,Illasha Bazar-Bagguzra,LRPS,0,0.0,LRP005,2645,7.565,7.565,0.0,0.0,37.0,0.0,0.0,19.0,32.0,8.0,580.0,340.0,363.0,451.0,0.0,1016.0,814.0,1830.0,1830.0,LRPS,0.0,Others,Road start from R172 at Illasha Bazar.,21.7521389,91.9797216,Z1128,2606.5,0.0,7.565,6.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,36.0
1356,Z1133,Whykhong-Shaplapur,LRPS,0,0.0,LRP008,1538,9.608,9.608,0.0,15.0,43.0,0.0,0.0,63.0,0.0,0.0,194.0,74.0,72.0,160.0,0.0,389.0,232.0,621.0,621.0,LRPS,0.0,Others,Road start from N-1 At Whykhong More,21.1157222,92.1971941,Z1133,1394.0,0.0,9.608,33.0,1.0,6.0,0.0,0.0,0.0,40.0,0.0,173.0
1359,Z1135,Konkakhali-Demusian,LRPS,0,0.0,LRPS,2566,2.566,2.566,0.0,0.0,67.0,0.0,0.0,19.0,3.0,10.0,638.0,257.0,292.0,173.0,1.0,994.0,466.0,1460.0,1460.0,LRPS,0.0,Others,Road start from Kanakhola,21.7885274,91.9745549,Z1135,2456.0,0.0,2.566,,,,,,,,,
1362,Z1201,Kashba-Kuti (int.with N102),LRPS,0,0.0,LRP006,927,7.01,7.01,0.0,100.0,170.0,0.0,0.0,69.0,32.0,63.0,1653.0,702.0,246.0,216.0,0.0,2789.0,462.0,3251.0,3251.0,LRPS,0.0,Others,Road start from Kashba Rail Station.,23.7402219,91.1554722,Z1201,6967.0,0.0,7.01,0.0,5.0,7.0,0.0,12.0,0.0,0.0,0.0,43.0
1371,Z1205,Int.with Z1206-Nabipur(int.with Z1042),LRPS,160,0.16,LRP003,1045,4.17,4.01,0.0,146.0,220.0,9.0,29.0,170.0,65.0,88.0,4284.0,414.0,125.0,417.0,17.0,5425.0,559.0,5984.0,5984.0,LRPS,0.0,Others,Start of Road from N102 at Companiganj.,23.637583,90.9708327,Z1205,13732.5,0.16,4.17,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,15.0
1377,Z1210,Brahmanbaria-Lalpur,LRPS,0,0.0,LRPS,13639,13.639,13.639,0.0,0.0,147.0,1.0,0.0,124.0,35.0,28.0,3820.0,624.0,700.0,647.0,0.0,4779.0,1347.0,6126.0,6126.0,LRPS,0.0,Others,Road start from N-102 at Brahmanbaria.,23.8984997,91.1002222,Z1210,11106.0,0.0,13.639,6.0,1.0,11.0,4.0,22.0,0.0,0.0,0.0,79.0
1380,Z1221,Nabipur (Int.with Z1205)-Shalpa(Int.with Z1042),LRPS,0,0.0,LRP016,10000,25.67,25.67,0.0,9.0,80.0,0.0,0.0,10.0,0.0,0.0,531.0,111.0,85.0,235.0,0.0,741.0,320.0,1061.0,1061.0,LRPS,0.0,Others,Start of Road from Z1205 at Nabipur.,23.6391663,90.9487497,Z1221,2132.5,0.0,25.67,28.0,1.0,2.0,0.0,0.0,31.0,0.0,0.0,98.0
1383,Z1403,Nanupur-Harina,LRPS,0,0.0,LRPS,10100,10.1,10.1,0.0,0.0,122.0,0.0,0.0,42.0,0.0,51.0,1955.0,179.0,120.0,372.0,0.0,2349.0,492.0,2841.0,2841.0,LRPS,0.0,Others,Start of road from N102 at Madhabpur,23.7113889,91.0589722,Z1403,5738.0,0.0,10.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1389,Z1412,Nanupur(int.with R140)-Ramganj,LRPS,2529,2.529,LRPE,0,30.58,28.051,0.0,2.0,138.0,0.0,1.0,47.0,0.0,18.0,1681.0,349.0,311.0,139.0,1.0,2236.0,451.0,2687.0,2687.0,LRPS,0.0,Others,"Start of road at Cold Storage mor, Chandpur",23.2146944,90.6681104,Z1412,5283.5,2.529,30.58,10.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,35.0
1392,Z1413,Char Alaxander-Ramgati,LRPS,0,0.0,LRP012,1680,13.348,13.348,0.0,0.0,106.0,0.0,0.0,50.0,0.0,0.0,807.0,457.0,210.0,240.0,0.0,1420.0,450.0,1870.0,1870.0,LRPS,0.0,Others,Start from Z1405 at Alaxander.,22.6499441,90.9200549,Z1413,3408.0,0.0,13.348,5.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,38.0
1395,Z1414,Sawsan Ghat-Mudaffarganj,LRPS,0,0.0,LRP003,5200,8.02,8.02,22.0,208.0,249.0,53.0,0.0,64.0,6.0,20.0,1527.0,682.0,310.0,247.0,0.0,2831.0,557.0,3388.0,3388.0,LRPS,0.0,Others,Start of Road at Laksam ghat Sawan Intersection with R 141,23.2642222,91.1232493,Z1414,8534.0,0.0,8.02,1.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,24.0
1404,Z1430,Chatkhil-Chitoshi(int.with Z1407),LRPS,0,0.0,LRP009,6739,14.49,14.49,0.0,78.0,0.0,0.0,5.0,0.0,0.0,4.0,801.0,419.0,472.0,497.0,2.0,1307.0,971.0,2278.0,2278.0,LRPS,0.0,Others,Start of road from R142 at Chatkhil.,23.0594167,90.9870552,Z1430,3422.0,0.0,14.49,19.0,2.0,4.0,2.0,0.0,27.0,0.0,0.0,97.0
1407,Z1430,Chitoshi(int.with Z1407)-Kalibari(int.with Z1824),LRP009,6739,14.49,LRP019,8920,26.479,11.989,0.0,78.0,0.0,0.0,5.0,0.0,0.0,4.0,801.0,419.0,472.0,497.0,2.0,1307.0,971.0,2278.0,2278.0,LRP009,7.751,Km Post,Chitoshi bazar 6.5 km,23.1142222,90.999583,Z1430,3422.0,14.49,26.479,12.0,0.0,4.0,1.0,0.0,17.0,0.0,0.0,62.0
1410,Z1432,Daserhat-Mandari,LRPS,0,0.0,LRP009,1011,8.721,8.721,0.0,34.0,64.0,0.0,0.0,5.0,1.0,1.0,623.0,240.0,367.0,249.0,0.0,968.0,616.0,1584.0,1584.0,LRPS,0.0,Others,Start of road from Z1429 at Daserhat.,22.8874163,90.9533333,Z1432,2669.5,0.0,8.721,11.0,1.0,1.0,1.0,0.0,14.0,0.0,0.0,48.0
1413,Z1433,Kalar Dokaner More(int.with Z1425)- Bashurhat(int.with Z1441),LRPS,0,0.0,LRP010,6,10.2,10.2,0.0,34.0,64.0,0.0,0.0,5.0,1.0,1.0,623.0,240.0,367.0,249.0,0.0,968.0,616.0,1584.0,1584.0,LRPS,0.0,Others,Road Start Z1425 at Kalar Dokaner More,22.9343608,91.3200549,Z1433,2669.5,0.0,10.2,11.0,4.0,0.0,2.0,17.0,0.0,0.0,0.0,44.0
1422,Z1442,Kachua Bypass More-Akania More,LRPS,0,0.0,LRPS,2400,2.4,2.4,0.0,25.0,33.0,0.0,0.0,9.0,13.0,0.0,589.0,337.0,484.0,274.0,1.0,1006.0,759.0,1765.0,1765.0,LRPS,0.0,Others,"Start of road from Z1050 at Kachua Politechnic Mor, Chandpur",23.3371663,90.9028333,Z1442,2547.0,0.0,2.4,,,,,,,,,
1425,Z1448,Chanderhat Chourasta-Bashurhat,LRPS,0,0.0,LRP008,891,7.464,7.464,0.0,11.0,65.0,0.0,0.0,12.0,6.0,5.0,522.0,268.0,382.0,166.0,3.0,889.0,551.0,1440.0,1440.0,LRPS,0.0,Others,Road staer of road front Z1416 at Chanderhat Chowrasta .,22.8981108,91.2333886,Z1448,2308.0,0.0,7.464,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,27.0
1428,Z1466,Nalgara-Fatehpur,LRPS,0,0.0,LRP007a,1575,9.23,9.23,0.0,17.0,36.0,0.0,0.0,14.0,0.0,1.0,366.0,220.0,508.0,249.0,0.0,654.0,757.0,1411.0,1411.0,LRPS,0.0,Others,Road start from R140 at Moulo Bazar Faridganj.,23.0762216,90.7707771,Z1466,1916.0,0.0,9.23,9.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,32.0
1431,Z1482,Bakila-Int.with Z1445,LRPS,0,0.0,LRP011,1407,12.302,12.302,0.0,0.0,19.0,0.0,0.0,8.0,0.0,6.0,556.0,449.0,335.0,315.0,0.0,1038.0,650.0,1688.0,1688.0,LRPS,0.0,Others,Start of road from R140 at Bakila,23.2506111,90.7853052,Z1482,2234.5,0.0,12.302,10.0,3.0,2.0,0.0,0.0,15.0,0.0,0.0,52.0
1437,Z1504,Ukhia-Gundhum,LRPS,0,0.0,LRP002,19,2.043,2.043,0.0,256.0,165.0,28.0,72.0,144.0,28.0,69.0,284.0,192.0,136.0,123.0,0.0,1238.0,259.0,1497.0,1497.0,LRPS,0.0,Others,Road start from N1 at Ukhia.,21.1977219,92.1705549,Z1504,5793.0,0.0,2.043,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,38.0
1440,Z1602,Jaliapara-Mahalchhari College More,LRPS,0,0.0,LRPS,22020,22.02,22.02,0.0,240.0,164.0,136.0,124.0,192.0,51.0,126.0,295.0,152.0,100.0,95.0,0.0,1480.0,195.0,1675.0,1675.0,LRPS,0.0,Others,Road start from R160 at Jaliapara,22.9460552,91.86225,Z1602,7142.0,0.0,22.02,10.0,2.0,5.0,1.0,0.0,0.0,18.0,0.0,87.0
1443,Z1604,Khagrachhari-Panchhari,LRPS,0,0.0,LRP026,100,24.925,24.925,0.0,26.0,35.0,0.0,74.0,31.0,148.0,15.0,272.0,96.0,74.0,140.0,0.0,697.0,214.0,911.0,911.0,LRPS,0.0,Others,Start of Road from R160 at Khagrachari,23.1136111,91.9794716,Z1604,2358.0,0.0,24.925,17.0,2.0,6.0,2.0,0.0,0.0,27.0,0.0,128.0
1446,Z1606,Baghaihat-Marisha,LRPS,0,0.0,LRP020,375,19.475,19.475,0.0,0.0,29.0,0.0,0.0,8.0,94.0,0.0,58.0,71.0,70.0,118.0,0.0,260.0,188.0,448.0,448.0,LRPS,0.0,Others,Road start from Z1603 at Baghaihat Hazachara Jhorna 2km.,23.2634167,92.1278882,Z1606,865.0,0.0,19.475,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,22.0
1449,Z1611,Dighinala-Dighinala Upazilla,LRPS,0,0.0,LRPS,1500,1.5,1.5,0.0,28.0,31.0,0.0,0.0,3.0,64.0,18.0,815.0,277.0,155.0,129.0,1.0,1236.0,285.0,1521.0,1521.0,LRPS,0.0,Others,Road start from Z1603 (Khagrachari-Dighinala-Sajek road ) at Dighinala,22.2424441,92.0670827,Z1611,2816.5,0.0,1.5,,,,,,,,,
